platform,store_id,product_id,canonical_asin,attached_product_ids,product_name,product_url,review_id,review_type,author,title,content,rating,helpful_votes,verified,published_at,collected_at,variant,review_country,tags,size_verdict,theme_ids,ontology_version,analysis_version
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R10TWSV86TX6UU,review,JW,"Wears out fast, you'll get 1-2 months before having holes","The socks are extremely comfortable, no-show, and breathable - but the problem is that they just wear out extremely fast. With just normal use (walking around house, walking in shoes), some of the socks had holes within the first couple times of being worn. Some of the socks lasted longer, but after 1-2 months of normal use, they all had holes. If they can fix the socks to be slightly more durable, they would be perfect. I think they made the socks just a little too thin.",1.00,1,t,2022-03-03T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=6grey,the United States,durable; comfortable; wear; wears,,0;1;2,unsup_v1,v1
amazon,,B0GHX72RR4,B0GHX72RR4,B0GHX72RR4,"CLOSEMATE Mens Athletic Ankle Socks | Cushioned Breathable Socks with Arch Support,Low Cut Tab for Sneakers,Running,Gym Training,Walking and Casual Shoes",https://www.amazon.com/dp/B0GHXBJMMX,R10VJ9GUPPNR1C,review,Claudio F,Ricambi sempre pronti,"Ho preso questo set di calzini per le mie figlie. Non sono i classici calzini sportivi usa e getta sottili come veline. Al tatto il cotone si sente, con quella morbidezza naturale che il sintetico integrale non riesce mai a replicare. Indossandoli, la struttura ammortizzata sul tallone e sulla punta avvolge il piede in modo confortevole, rendendo il passo più morbido sia durante l'attività sportiva che nell'uso quotidiano. La scelta della variante a tre colori per me è stata vantaggiosa, così possono variare senza uscire da un look sobrio e tecnico. U La fascia di supporto sull'arco plantare è un dettaglio apprezzabile: comprime il giusto, mantenendo il calzino fermo senza stringere eccessivamente, il che evita quegli odiosi scivolamenti all'interno della scarpa mentre si corre. Anche la gestione dell'umidità è promossa: la maglia traspirante sul dorso del piede fa il suo lavoro, mantenendo la pelle asciutta e fresca anche dopo diverse ore di attività. Essendo così ricchi di cotone e strutturalmente ben imbottiti, risultano più spessi della media: se si hanno delle scarpe da running fin troppo precise, si potrebbe avvertire una calzata un po' troppo compressa. Inoltre, questa consistenza ammortizzata tende a trattenere un po' più di calore rispetto a un calzino tecnico ultra-sottile in microfibra, rendendoli forse meno indicati per le giornate particolarmente calde. In definitiva, una buona scelta di comfort e protezione.",,,,2026-03-19T00:00:00Z,2026-08-31T20:17:10Z,size=7-9.5; color=2black 2white 2light Grey; number_of_items=6,Italy,,,,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R10WIOV4AXLSBG,review,Mike peters,Socks,Really comfortable,5.00,,t,2026-06-13T00:00:00Z,2026-08-10T11:37:45Z,size=9-12; color=6white,the United States,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R10YU29DY9LRA2,review,Kevin Parker,Nice socks,Good fit and comfy,,,t,2025-12-03T00:00:00Z,2026-08-11T01:59:17Z,size=12-15; color=7white,Australia,fit; good fit; comfy,准确,1,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R10Z517AMEQQ3M,review,Lisa H,Lovely material and look but runs small.,"The Closemate bra arrived in lovely packaging and the bra fabric is soft to touch. I'm a size 14 DD, so ordered the XL (largest size available). Unfortunately, the cup size was not at all adequate and I felt depressed that the XL went nowhere near fitting me, even with the extender. A sizing guide would definitely help, but this is not a bra designed for women with more than a C cup.",,,,2025-01-10T00:00:00Z,2026-08-12T04:39:32Z,size=X-Large; color=Black,Australia,soft; cup; size; cup size,偏小,0;2,unsup_v1,v1
amazon,,B0H2DKHXHW,B0H2DKHXHW,B0H2DKHXHW,"CLOSEMATE Mens Running Socks Cushioned Ankle Socks Low Cut Athletic 6 Pairs | Running socks with terry cushioning, breathable, arch support & heel tab for golf,gym & daily wear",https://www.amazon.com/dp/B0GGGYD4BS,R1106X58TR284O,review,Rob,Received incorrect quantity.,The socks I received are pretty good but the listing says 6 pairs and there were only 4 pairs delivered.,,,t,2026-05-06T00:00:00Z,2026-08-11T11:45:19Z,size=12-15; color=6 White; number_of_items=6,Canada,,,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R110MPX3WLJME8,review,MC,Súper confortable. Disimula el pecho y parece que no llevas nada.,Comodísimo. Agradable. Voy a comprar de otros colores.,,,t,2025-10-18T00:00:00Z,2026-08-12T04:39:32Z,,Spain,confortable,,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R11159CBXQ9CUM,review,Joe & Alena Heim,"Not cushioned, mush too thin.",This is the worst purchase I have ever made with Amazon. Not a good product.,1.00,,t,2025-06-03T00:00:00Z,2026-08-11T01:59:28Z,size=9-12; color=7grey,the United States,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B081QD3SRJ,B08K8BLQZJ,B08K8BLQZJ;B081QD3SRJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R111TOOV8WUFZN,review,MM,Love the fit,I love these because they don't slide down. They are also thick. I wouldn't call these true ankle socks. To me they sit just below or right at the ankle (I'm a size 10.5) but that is the sweet spot for socks that I like. I also have a black pair like these and love them too.,5.00,,t,2026-05-24T00:00:00Z,2026-08-11T01:59:11Z,size=9-12; color=7white,the United States,size; ankle; fit,,0;1,unsup_v1,v1
amazon,,B0GHX72RR4,B0GHX72RR4,B0GHX72RR4,"CLOSEMATE Mens Athletic Ankle Socks | Cushioned Breathable Socks with Arch Support,Low Cut Tab for Sneakers,Running,Gym Training,Walking and Casual Shoes",https://www.amazon.com/dp/B0GHXBJMMX,R111Y49DQGL0I6,review,Francesca,Molto efficace,"Buoni, morbidi, vestono bene e sostengono la camminata con le imbottiture ai posti giusti",,,t,2026-07-28T00:00:00Z,2026-08-31T20:17:10Z,size=4.5-6.5; color=2blush Pink 2lavender 2mint Green; number_of_items=6,Italy,,,,unsup_v1,v1
amazon,,B0FVSTJ8YY,B0FVSTJ8YY,B0FVSTJ8YY,"CLOSEMATE Mens Winter Thermal Thick Socks | Soft crew socks with brushed lining, moisture wicking & stay-up cuff for cold weather boots, walking & casual wear",https://www.amazon.com/dp/B0FVSTJ8YY,R11215KDH2CV8G,review,German Shepherd lover,Just what I needed and wanted,"Great fit, not too tight around ankles. They keep my feet nice and warm, extremely soft.",5.00,,t,2026-02-18T00:00:00Z,2026-08-07T10:54:32Z,,,,准确,,unsup_v1,v1
amazon,,B0D9YB29BY,B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",https://www.amazon.com/dp/B0D9W7MW95,R1145IGJ0KQ1XY,review,Elecktrus.,Pésimo control de calidad,"Los calcetines vienen en su propia caja con un estilo muy elegante y discreto. Dentro de ella, vienen protegidos por un papel semitransparente, y debajo vienen 6 pares, enrollados y con una cincha de papel cada uno. La presentación es de 10, y los hace ideales para un regalo. Los calcetines son más bien finitos, adecuados para entretiempo, pero no para invierno o climas muy fríos. Son calcetines de media caña, con elástico en la parte superior. En mi caso, elegí el pack combinado, que incluye 3 de color negro y otros 3 variados en tonos grises. Los calcetines se ven elegantes, y son suaves y confortables. No notas molestias aunque los lleves puestos muchas horas. Sin embargo, el control de calidad es pésimo. Como se ve en las fotos, por dentro están todos los hilos sin rematar, lo que hace que se produzcan enganchones cuando te los pones. Y además al menos en un par, cada calcetín en de un tamaño diferente. Esto demuestra que el control de calidad no existe, y en unos calcetines a este precio, es algo que no se puede permitir.",,,,2024-11-17T00:00:00Z,2026-09-03T10:36:34Z,size=9-12; color=6pairs-black Assorted; number_of_items=6,Spain,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,R1148BTYMGJ7UX,review,José Luís 60,Gran calidad..,"Yo los había comprado anteriormente. Buenos calcetines deportivos, muy cómodos y protege muy bien el pie.. Recomendado por su calidad y precio.",,,t,2026-02-19T00:00:00Z,2026-08-11T01:59:17Z,size=7-9; color=7white,Spain,,,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R114AAGPFII039,review,Suse Muse,BH,Passt nicht,,,t,2025-03-18T00:00:00Z,2026-08-12T04:39:32Z,,Germany,,,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R1152MP5GQBG97,review,Jennie,Nice bra,"Fits well, great fabric. The stays on the side took some getting used to but they do the job in keeping the band from riding up, which is what had kept me from wireless bras. I wish they came in some prettier colors!",4.00,,t,2025-01-31T00:00:00Z,2026-08-12T04:39:32Z,,the United States,,准确,0;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R1153ZELPQ1CHX,review,Amazon Customer,Too big,Quality appeared good but too large. Had to return them,,,t,2025-05-27T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=6white,Canada,quality,偏大,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R115N74QJZ3EPJ,review,john kares,No show,Was the wrong fit very tight,3.00,,t,2026-05-02T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=6white,the United States,tight; fit,偏小,2;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0G2XX1W3Q,B0G2XX1W3Q,B0G2XX1W3Q,"CLOSEMATE 6 Pairs Athletic Ankle Socks for Women Soft Cotton Cushioned | Breathable non slip design with soft comfort for running, gym, sneakers & daily wear",https://www.amazon.com/dp/B0F6CPDJLT,R115TJQ183XEHZ,review,Kira's Mom,Soft cushioned soles,"These are heavier weight on the bottoms. They offer a bit of extra cushion, which is really comfortable. They have the support around the arch and ankle. They don't cut into my leg like other ankle high socks so. I wear a U.S. women's size 5 shoes and the size 5-8 fit perfectly. I washed them in cold water and dried them on low heat in the dryer and they have held up well. I normally walk 5-10 miles a day and these have held up well so far.",5.00,1,,2025-07-07T00:00:00Z,2026-09-02T11:49:56Z,size=5-8; color=6whitegrey,the United States,,准确,,unsup_v1,v1
amazon,,B0D9YB29BY,B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",https://www.amazon.com/dp/B0D9W7MW95,R116A8ZXASTBX5,review,Jose pablo,Calidad pésima para el precio que tienen,"Un uso, un par roto. No digo más.....",,,t,2026-02-17T00:00:00Z,2026-09-03T10:36:34Z,size=6-9; color=6pairs-black Assorted; number_of_items=6,Spain,,,,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,R117GBGL6RSGXP,review,Amazon Customer,"Tight fit, almost uncomfortable","Runs small in size - unnecessarily tight, Not that desirable",2.00,,t,2025-11-03T00:00:00Z,2026-08-10T11:37:45Z,size=12-15; color=6black,the United States,tight; fit; size; small,偏小,1;2,unsup_v1,v1
amazon,,B08KT4XC6B,B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",https://www.amazon.com/dp/B08F3DPX69,R117HJRN5XQ04C,review,Dave,Warm,"Warm, a little tight.",4.00,,t,2025-10-15T00:00:00Z,2026-08-11T01:44:28Z,size=9-12; color=6white,the United States,tight,偏小,1,unsup_v1,v1
amazon,,B0FHB5MWKH,B0FHB5MWKH,B0FHB5MWKH,"CLOSEMATE Womens Crew Socks 5 Pairs | Soft breathable cotton thin crew socks with stay-up cuff,durable stretch comfort for everyday casual wear & work",https://www.amazon.com/dp/B0FHB5MWKH,R1194PY1REHW2F,review,ぽん,良かったです,日によって浮腫みがちになる時があるのですがその時は足首が痛痒くなる時があります。 この靴下では今のところ跡が付くこともなく、痛痒くなく過ごせています。,5.00,,t,2025-12-01T00:00:00Z,2026-08-07T08:17:41Z,,,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GS197WRP,B0GS197WRP,B0GS197WRP,"CLOSEMATE Mens No Show Ankle Socks 6/8 Pairs | Cotton low cut socks with silicone heel grips, non slip comfort and breathable fit for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08FYBX8FC,R119IHUFSH6THI,review,J.S.,Socks are worth it,Socks are great! Really good buy.,,,t,2026-07-26T00:00:00Z,2026-09-02T11:52:57Z,,Canada,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,R119KW7N34CAB3,review,Albert,un poco pequeño y muy grueso,Calcetines demasiado gruesos y bastante pequeños. Me quedan muy ajustados.,,,t,2023-09-24T00:00:00Z,2026-08-11T23:35:35Z,size=9-12; color=6 Black,Spain,,,,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,R119RMD7XWOA8I,review,bader,chaussettes thermiques,pour l'instant ils tiennent chaud et sont confortables,,,t,2024-10-23T00:00:00Z,2026-08-11T11:45:25Z,size=9-11; color=5 Black,France,,,,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,R11A48M862ZLJI,review,L.,Schöner BH aber die Maße stimmen nicht so ganz,"Der BH ist super angenehm leider stimmen aber die Maße nicht so wirklich. Laut Amazon soll der für mich richtige BH XXL sein. Ich habe zur Sicherheit 3XL bestellt. Vom Körbchen würde ich sagen stimmen die Angaben des Verkäufers, allerdings von der Unterbrustweite absolut nicht, da würde ich eher sagen, dass man da noch mal gute 10 bis 15 cm abziehen muss.",,,,2025-01-18T00:00:00Z,2026-08-12T04:39:32Z,,Germany,,,1,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,R11AJ7BWVYJMAE,review,Al,great socks!,this item is a great height and a good fit. would be too small for a size 10 though.,,,t,2022-02-17T00:00:00Z,2026-08-11T09:00:52Z,size=Medium; color=10grey,Canada,size; fit; good fit,偏小,0;1,unsup_v1,v1
amazon,,B0CZ6HHY2J,B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",https://www.amazon.com/dp/B0GTPVHXM2,R11AZWQKE82H09,review,Giulio55,Ottimi fantasmini,Prodotto conforme alle specifiche,,,t,2026-07-26T00:00:00Z,2026-09-03T11:03:53Z,size=6-9; color=6white,Italy,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GGR52N97,B0GGR52N97,B0GGR52N97,"CLOSEMATE Men's No Show Socks Cotton Non Slip Heel Grip Low Cut 6 Pairs | Invisible design with mesh knit, seamless toe comfort for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08DCY95YP,R11B3WTA76VY9I,review,robert lefebvre,la qualité du produit,beau et bon pour le prix. merci.,,,t,2025-07-30T00:00:00Z,2026-08-11T03:09:08Z,,Canada,,,,unsup_v1,v1
amazon,,B0D3X849H9,B0D3X849H9,B0D3X849H9,"CLOSEMATE Mens Thermal Winter Crew Socks for Boots Thick Warm 5 Pairs | Soft cushioned boot socks with cozy comfort for hiking, work &outdoor",https://www.amazon.com/dp/B0CH9V5755,R11CAJV84KU5ME,review,Michael M.,Absolutely not cold weather,Very comfortable and soft. Absolutely not good for cold weather. Work a dock and toes are freezing off possibly literally. Would not recommend for work.,2.00,1,t,2024-12-23T00:00:00Z,2026-08-11T11:45:25Z,size=12-14; color=5 Black,the United States,comfortable; soft,,2,unsup_v1,v1
amazon,,B09D745517,B09D745517,B09D745517,"CLOSEMATE 5/10 Pairs Ankle Socks for Men Women Cotton Non Slip Low Cut | Low Cut socks with soft breathable comfort and stretch fit for sneakers,casual shoes,work & daily wear",https://www.amazon.com/dp/B08FX5L8QX,R11DTLA394QUC9,review,Phil,closemate socks,Size is not accurate. Did not fit,,,t,2026-01-10T00:00:00Z,2026-08-11T09:00:52Z,size=Large; color=10black,Canada,size,,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,R11H0KEX09XPMG,review,Christie Chaplin-Saunders,Socks don’t all stay on one’s foot,"One sock works, another doesn’t.",,,t,2023-08-07T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=6grey,Canada,foot,,1;3,unsup_v1,v1
